review_text,rating,date,review_length
দাম হিসাবে ব্যাগ টি ভালো। আপনারা চায়লে নিতে পারেন। 👍👍 ,5,16 Aug 2024,54
"টাকা হিসাবে   ব্যাগ  টা খুব এএ সুন্দর ছিলো,😍😍 Daraz কে অনেক ধন্যবাদ জানাই , এমন সুন্দর প্রোডাক্ট  দেওয়ার জন্য 😍 ",5,04 Mar 2025,113
It’s Good 👍🏻মুটামুটি প্রডাক্ট টা ভালো 🙂 খারাপ না 👍 কম টাকার ভিতর প্রডাক্ট টা দিতে পারেন 🙂👍🏻🤍 ,5,30 Jan 2025,93
"ছোট বাচ্চাদের জন্য সাধারণ দামের একটি অসাধারণ ব্যাগ,, 
ব্যগটি ছোট হওয়াই পাচ  থেকে সাত বছরের বাচ্চারা অনায়াসে ব্যবহার করতে পারবে  ",5,08 Nov 2025,130
"অনেক অনেক অনেক সুন্দর হয়েছে ব্যাগ দুইটা আমার অনেক পছন্দ হয়েছে অনেক ভালো ঠিক যেমন টা চেয়েছিলাম ঠিক তেমনটাই পেয়েছি। কথায় আছে দামে কম মানে ভালো ঠিক তাই চায়ের দামে রসমালাই পাইলাম😄😄😄😄
ধন্যবাদ দারাজ। 😍
ধন্যবাদ সেলার। 🤩
ধন্যবাদ ডেলিভারি ম্যান কে।💝
অসংখ্য ধন্যবাদ সবাই কে।🤎🧡💛 ",5,01 Feb 2025,274
"ছবির সাথে বাস্তবে কোন মিল নাই,রঙ  খুবই হালকা,সেলাইয়ের মান খুবই খারাপ, এখনি ফাকা ফাকা দেখায়, ২/৩ বার ব্যবহার করলে সেলাই খুলে যাবে, চেইন কোয়ালিটি খুবই সস্তা। গুলিস্তান এ ১৫০ টাকার ব্যাগ এর থেকে হাজার গুলে ভালো।  ",5,16 Sep 2025,210
"দারাজ থেকে জিনিস কিনলেই গোয়ামারা দেখাই একটা দেয় আরেকটা ছবি সাথে ব্যাগের কোন মিল নাই ভাই কেউ ভুলেও কিনেন না কিনলে গোয়া মারা এগুলো গুলিস্তানে ১০০ টাকা করে বেঁচে,,, 😫😫😡😡😡 ",5,25 Jan 2025,171
আলহামদুলিল্লাহ যেটা অর্ডার করছিলাম সেটাই পাইছি কিন্তু কাপড়ের কোয়ালিটি আর রংটা বেশি একটা সুবিধার মনে হইল না  ,5,19 Nov 2025,110
"ধন্যবাদ দারাজ ও সেলার কে, প্রোডাক্টটি ভালো চাইলে যে কেউ নিতে পারেন ",5,16 Sep 2023,67
"যা দেখছি তা পায়নি। 
আশা করি কেউ নিয়েন না নিলে ঠকবেন, 
ব্যাগের কাপড় তো না একবারে ফুল পলিথিন  ",5,22 Oct 2025,95
"যা ভেবেছিলাম তার থেকে অনেক ছোট। ২৯৮ টাকা খরচা করে এর থেকে ভেলো জিনিস পেতাম।
তবে ব্যাগটা ভালো। ",5,30 Nov 2025,94
"দাম হিসেবে পণ্যটি ভালো।
তবে সাইজ খুব একটা বড় নয়।
মোটামুটি চলে।",4,21 Jan 2024,62
.Ami product ta onek vahlo apnara jara cahn neti parin ,5,17 Jun 2023,55
ছোট খাটোর ভিতর খুব সুন্দর হয়েছে ভাই আপনাদের ব্যাগটা 😍😍 আবার যদি কখনো কোনো কিছুর প্রয়োজন হয় আবার কথা হবে আপনাদের সাথে  ,5,17 Aug 2024,121
বেগ টি টুরে জাওয়ার মোবাইল চার্জয়ার করি করার জন্য খুব ভালো আপনারা চাইলে নিতে পারেন  ,5,02 May 2025,83
mota moti valoi ache apnarao nite paren 🥰🥰,5,21 Aug 2023,42
bag ta Valo hoyechi but dam ta r akto kom hole Valo hoto.... ,5,26 May 2025,61
ভালো অনেক কিন্তু কালার চেয়েছি একটা পেয়েছি আরেক টা  ,5,13 Apr 2025,53
যেমন মনে করেছি তো এরকমই খারাপ না ভালোই  ,5,08 Feb 2025,40
অনেক সুন্দর একটি ব্যাগ সবাই নিতে পারেন ,5,20 Apr 2025,39
যেরকম দেখছি সেরকম বেগ পাইলাম না।  ,5,22 Sep 2025,34
"অল্প জিনিস নেয়ার জন্য ভাল
 ",5,17 Sep 2025,27
color blue hole valo hoto  ,5,12 Mar 2025,27
আলহামদুলিল্লাহ ভালো সবাই নিতে পারেন ,5,30 Oct 2023,36
আমার পছন্দ হয়নি ,5,15 Jan 2026,17
"মোটামুটি ভালই 
 ",5,08 Feb 2025,16
ফালতু প্রডাক্ট  ,5,24 Feb 2025,16
ব্যাগ পাইছি ,5,11 May 2025,12
"কোয়ালিটি দাম হিসেবে ভালোই ওতো টাও খারাপ না, তবে ছবি তে ব্যাগ টা যতটা বড় মনে হচ্ছে ওতো টা বড় না একদমই ছোট, Overall Dam hisebe Thik ase 150-200 ar modhe kharap na valoi bola chole ",3,14 Sep 2025,178
bag ta dam onujai thik thak..shobai nite paren ektu patla but good..2 ta pocket.. but deliveryman er behaviour onek kharap,4,12 Mar 2024,122
এটা মিনি  ব্যাগ ছোট ব্যাগ কোথাও গেলে বিভিন্ন ধরনের গ্যাজেট যন্ত্রপাতি বহন করা ভালো হবে আমার ডেলিভারি সহ ২০৭টাকা খরচ করেছে। এই বাজেটে ব্যাগটা ভালোই আপনারাও চাইলে নিতে পারেন। আমি ১০/৮  দিলাম 🖤🖤🖤🖤🖤🖤🖤🖤,4,10 Mar 2024,197
ভালো..!কম বেশি সব জায়গাই নিয়ে যায়..🙂,4,24 Jun 2024,36
finishing ta valo na... average..pick point e delivery charge Soho 180 tk porse ,3,23 Feb 2025,80
good quality ,5,08 Oct 2023,13
"দামের তুলনায় কোয়ালিটি অনেক ভাল সবাই চাইলে নিতে পারেন,অনেক কিউট একটি ব্যাগ। কাপড় ও সেলাইর মান এইদামে অনেক ভাল হইছে। যেটা অর্ডার করছি সেটাই পাইছি। ধন্যবাদ সেলারকে,Tnx Daraz.",5,08 Oct 2022,171
টাকা হিসাবে ব্যাগ টা ভালো হয়েছে,4,26 Sep 2023,32
আলহামদুলিল্লাহ ভালো প্রোডাক্ট ,5,07 Sep 2023,30
size eto choto vabi nai🥹,4,06 Sep 2023,24
"লেখা ছিল স্কুল কলেজ ভাই যত বড় ব্যাগ মনে হচ্ছে নার্সারির বাচ্চাদেরও ছোট হয়ে যাবে 
মনে করছিলাম বড় ব্যাগ হবে লেখা ছিল স্মল ব্যাগ কিন্তু ইস্কুল কলেজের লেখা ছিল মনে করছিলাম বড় কিন্তু না খুব ছোট 
আপনারা কেউ যদি নিতে চান তাহলে নিতে পারেন এটি শুধু বাচ্চাদের জন্য হবে  ",2,03 Jun 2025,264
"ধন্যবাদ দারাজ পরিবারকে,,,, 
আমাদের পোডাকটডগুলো যে অফিসে এসেছিল তাদের ব্যবহারে আমি সন্তুষ্টি না,,,,  আমাকে সঠিক সেবা দেওয়া হয়নি,,,,  আমার অর্ডার  গুলো আমাকে না জানিয়ে  তাদের মন মতো কেনসেল করে দিয়েছে,,,  সেলার ও অফিস কতৃপক্ষ। 
আশা করি বিষয়টি দারাজ বাংলাদেশ দৃষ্টি আকর্ষণ করছি। দারাজের জন্য শুভকামনা 💕💞💞💟",5,20 Jan 2026,302
"বেগতো না জেনো চালা কাডা, 😡লিখচে কলেজ বেগ আর নিয়ে দেখি 3বচ্চর এর শিশু দের বেগ,, এর মধ্যে আবার চেড়া,, daraz এর মাইরে আমি চু***,😡 আমি দেখার পর ওই বেগ চিড়ে চালা কাডা বানাই নিচি  ",1,18 Mar 2025,174
বেকটা তেমন ভালোনা কেউ বেবহার করছে মনে হয় কিন্তুু টাকা হিসাবে বেকটা ভালোই খারাপনা তবে একটু পয় পরিস কার থাকলে ভালো হতো ,5,22 Jan 2025,117
"It's not vey good.. i think,  ami ai product ta niye vul korci. cz, pic e jmn ace oi product dei nai..😔😔 ",5,18 Mar 2025,105
ব্যাগের একটা হ্যান্ডেল ছেড়া ছিল। টাকা দিয়ে পন্য কিনব তা আবার চেক করে নিতে পারবনা। দারাজ কি আমাদের সাথে মশকরা করে নাকি। এর চাইতে ফেসবুক থেকে অর্ডার করা ভালো। হাতে নিয়ে পছন্দ হলে তারপর টাকা দেওয়া যায় ,5,08 Sep 2024,198
