review_text,rating,date,review_length
যেমন দাম তেমন প্রোডাক্ট।।  ,3,30 Mar 2025,27
আমি দুইটা সেফটি প্লাগ অর্ডার দিছিলাম। সেলার ১টি দিছে। র‍্যাবিটটা ভালো দিলেও চিকেনটা নস্ট দিছে। তার সাথে যোগাযোগে রেসপন্স পর্যন্ত করে নাই।,5,24 Mar 2025,137
আমার বাবু অনেক পছন্দ করেছে। আকৃতিটা কেমন যেন এব্রথেব্র মার্কা। যদিও কালার চয়েস এর কোনো অপশন নাই তবে আমি যেটা পেয়েছি সেটা আমার পছন্দ হয়েছে ,5,25 Feb 2025,141
"মুরগির বাচ্চার কোয়ালিটি একদম বাজে। চাবি দিলেও নড়তে চায়না, কখনো চলে, কখনো চলেনা। বডির ফেব্রিক এমনিতেই উঠে যাচ্ছে।  ",5,15 Apr 2025,114
একটা ও চলেনা। আমি দুইটা অর্ডার করেছিলাম। সেলার আমাকে দুইটাই নষ্ট তা দিয়েছে। দেখে ভালো তা দিতে বললেও কথা রাখেনি। আমার মতে এরকম সেলারের থেকে কিছু না কেনাই উচিৎ। আপনার টাকা নষ্ট করবেন কিনা বাকিটা আপনাদের ইচ্ছা। ,5,02 Nov 2025,208
ভাই তিনটার মধ্যে ০২ টাই দিয়েছেন এক রংয়ের। এটা কেমন। বলছিলাম বিভিন্ন রংয়ের দেওয়ার জন্য 😢😢 ,4,25 Jan 2025,89
মোটামুটি ভালোই আছে।।তবে দাম হিসেবে সন্তোষজনক নয়।।কোয়ালিটি আর একটু ভালো করলে ভালো হইতো।। ,5,15 Sep 2025,88
"not bad but not that good product,
i ordered 2 but give me 3
1 in bad condition  ",5,26 Mar 2025,81
প্রোডাক্ট ঠিকঠাক পেয়েছি। সেলারকে ধন্যবাদ সময়মতো সঠিক পণ্য পাঠানোর জন্য👍 ,5,25 Jan 2025,74
দাম অনুযায়ী ঠিক আছে তবে বাহিরের ফিনিসিং আর একটু ভালো কারা দরকার  ,5,20 Apr 2025,65
avarage product. dam onujaye thik ace. packaging valo cilo na ,5,21 Sep 2025,62
very much low quality toy..20tk o hobena etar price..  ,5,05 Mar 2025,55
The product is very good and strong. Loves to jump. ,5,02 Jan 2026,52
My baby loved it a lot! took 110 tk with delivery  ,5,04 Jul 2025,51
"যদিও নিল কালার আশা করেছিলাম

তবে প্রোডাক্ট ভালো  ",5,14 Oct 2024,49
"very good for babies. they hop like bunnies.
 ",5,25 Sep 2024,46
"Received 5 rabbits, but 4 of them were pink.  ",4,14 Mar 2025,46
ভালো খেলনা।  কিন্তু কালার টা পছন্দ হয় নাই ,5,26 Oct 2024,42
worst quality product. do not buy this.  ,5,02 Dec 2025,41
বেশী বড় না কিন্তু দেখতে এত কিউট🥰🥰  ,5,31 Oct 2025,35
Valo kintu majhe majhe chole na.  ,5,26 Jan 2025,34
You gave me থে damage  product ,5,08 Sep 2025,31
amazing toy🥰❤️❤️❤️❤️❤️❤️❤️ ,5,16 Oct 2025,27
কিউট আছে।।।নিতে পারেন সবাই ,5,08 Jan 2025,27
so cute chicken toy... 🥰 ,5,05 Feb 2025,25
sweet toy❤️❤️❤️ ,5,16 Oct 2025,16
products good ,5,14 Oct 2024,14
unable to run ,5,02 Dec 2024,14
good ,5,21 Sep 2025,5
nice  ,5,24 Oct 2024,6
"Kharap na valoi, tobe sellar message seen korena. bolchilam pink colour bade jekono colour dite. taw pink tai diche, rabbit  ",3,19 Feb 2025,125
"৪ টা ওর্ডার দিয়ে ৩ টা পেয়েছি। টাকা পুরাই নিয়েছে, এমন ঠকবাজি করার কি দরকার!প্রোডাকট না থাকলে টাকা কম নিবেন। আর ডেলিভারিতে অনেক সময় নিয়েছে। ",3,12 Jan 2025,138
"vabcilam onk soft,,, chot baccader kono prblm hbe na...but sudhu uporer dike ektu soft aboron.... ",5,25 Aug 2024,98
