review_text,rating,date,review_length
onek valo and comfortable. Ei dam e best product.Thank you daraz. ,5,13 Aug 2024,66
"alhamdulillah khub valo product ami niyechi j rokom dekhichi thik seirokom peyechi apnara caile nite paren kono jamela

nei 👍👍👍

",4,06 Jun 2024,129
"Genji gula onek valo qualityr,,,,ar comfortable o.....ar ami vul kore boro size order kore felsi...jar karone genji gula chuto korte hoyeche,,emnite onek valo,,,😊💗",5,26 Feb 2024,163
"দাম হিসেবে পন্য একদম ঠিক আছে,, সাইজ ও ঠিকঠাক ,, আপনার চাইলে নিতে পারেন।",5,15 Mar 2024,71
৮ টা order করেছিলাম। ৮ টাই দিয়েছে। ২ টার কোয়ালিটি একদম পাতলা। ক্রিম আর হালকা পারপল। বাকি গুলা আলহামদুলিল্লাহ ভালো। তবে ডেলিভারিতে একটু সময় লেগেছে। ডেলিভারি ম্যান ও ভালো। সবকিছু মিলিয়ে ৯.৫/১০ ,5,20 Nov 2025,191
"3 ta aki rokomer dice valo hoice.
kintu akta ki bujja onno dijain er dice ar kmn luss firebrick. onk baje ",5,10 Nov 2025,106
alhamdulillah product valo j rokom dekhci serokom e paici kopor er quality o valo chaile apnara o nite paren  ,5,29 Oct 2025,110
"এইটা আমার প্রথম পার্সেল ছিল 
সত্যি দাম অনুযায়ী পন্যের মান ভালো
অনেকে অনেক কথা বলবে কেউ বলবে ভালো তো কেউ বলবে খারাপ 
কিন্তু আমার নিজস্ব মতে অনেক  ভালো 
আপনারা নিতে পারেন ",5,30 Sep 2024,169
Alhamdulillah product khub valo peyesi. kapor onek valo silo. thik sobir motoi peyesi.delivery onek first silo.order dewar duidin ar moddhei product hate peyesi. delivery man ar bebohar o onek. valo silo 🙃 ,5,02 Sep 2024,206
Alhamdulillah product best quality chilo☺️☺️tnx seller vaiya😊😊,5,10 Jan 2024,62
"আলহামদুলিল্লাহ, 
যে রকম চাইছিলাম খুব ভালো, 
কাতার থেকে অর্ডার করে ছিলাম, 
বৌ অনেক খুশি। ",5,3 weeks ago,88
প্রোডাক্টগুলো অনেক ভালো ছিলএবং ডেলিভারি সার্ভিস এত ভাল ছিল এর আগে আর কখনোই এত তাড়াতাড়ি আমি প্রোডাক্ট রিসিভ করতে পারিনি। সবাইকে অনেক ধন্যবাদ জানাই  ,5,15 Aug 2024,149
কাপর অনেক ভালো  জেমন চাইছি তেমনই পাইচি আলহামদুলিল্লাহ আপনারাও চাইলে নিতে পারেন ,5,07 Oct 2025,79
good  quality products ,5,18 Feb 2024,23
product quality ta valo👌 .sob thik silo  jei size  chaise setai  paisi. ,4,4 weeks ago,72
খুবি ভালো প্রডাক্ট ছিল। কাপড়ের কোয়ালিটি অনেক ভালো ছিল।   দাম অনুযায়ী অনেক ভালো পেয়েছি।  ,5,12 Aug 2024,88
product onek valo age janle aro nitam ,5,10 Jan 2024,38
"it's not same. they gave me different one.
I'm not satisfied.  ",5,08 Apr 2025,63
onek valo,5,30 Jan 2024,9
vabcilam vlo dibe jeita order korci seita dei ni faltu😡 ,5,16 May 2025,56
"not bad,but mixed chilo different type add kore dise ",5,06 Jan 2026,53
agula sotti darun... comfortable... vallagche ,5,25 Feb 2025,46
ছবির সাথে ডেলিভারি পন্যসামগ্রিই কোন মিল নাই ,5,06 Oct 2025,44
অনেক নরম এবং আরামদায়ক সবাই নিতে পারেন  ,5,14 Dec 2025,40
"this is very good product, you all buy  ",5,29 Mar 2025,40
দাম হিসেবে ঠিকই আছে।দাম যেমন মান তেমন! ,5,1 day ago,39
"Fast delivery,,
Good product  ",5,04 Oct 2024,30
"ektu chira silo ektar
",5,04 Jan 2024,22
wrong product waste of money ,5,18 Apr 2025,29
মোটামুটি ভালো দাম অনুযায়ী  ,5,23 Nov 2025,27
"good quality 
satisfied  ",5,11 Sep 2024,25
কাপড় গুলো অনেক ভালো  ,5,1 week ago,22
অসম্ভব ভালো পরতে। অনেক সুন্দর হয়েছে।  খুব ভালো। আমি বারটা নিয়েছি। সার্ভিস ভালো। ভাউচার দিয়েছে। কম খরচ পড়েছে। এক কথায় বেশ ভালো। নিতে পারেন। ডেলিভারি ভয় অনেক আন্তরিক অনেক সময় দিয়েছে। কুচরো টাকা নেয়নি।,5,13 May 2024,198
মোটামুটি ভালো ছিল   ,5,06 Oct 2024,20
4ta ee ak colour🙂 ,5,04 Mar 2025,18
ফালতু প্রোডাক্ট ,5,19 Apr 2025,16
quality onek balo ❤️ ,5,25 Aug 2024,21
khub valo ,5,28 Apr 2025,10
nice ,5,23 Mar 2025,5
got defective product. not only defective but also 3 are same color black 1 is red which has stain look like oil stain. positive thing is they sent me 5 instead of 4. ,3,20 Oct 2024,167
"সাইজ ৪০ অর্ডার করে যদি এই সাইজ পাওয়া যায়, যা একটা ছোট বাচ্চার পরার মত। তাহলে যারা ৩২ সাইজ অর্ডার করবে তারা কি পাবে?  ",3,01 Oct 2024,117
Good ,5,13 Aug 2024,5
One of the best product i received from Dharaz,5,28 May 2024,46
প্রডাক্ট ভালো বাট একটি চেঞ্জ দিছে তিনটা দিছে একরকম আর একটা দেশে অন্যরকম...?  ,3,17 Nov 2025,77
ভালো ছিলো। কিন্তু একটা একটু ছোট ছিলো। দেওয়ার সময় একটু দেখে দিবেন। সবাই নিতে পারেন। ,4,07 Mar 2024,84
dekhalo ek rokom dilo arek rokom!! totally disappointed 👎🏻 ,3,12 Nov 2024,59
দাম অনুযায়ী অনেক ভালো আমার অনেক পছন্দ হয়েছে তবে একটা ফটো বের হয়েছে ওনাদের একটু দেখে ডেলিভারি দেওয়া উচিত ছিল,4,16 Jan 2024,111
"thank you daraj,,,,khub valo hoice",5,30 Apr 2024,34
"টাকা অনুযায়ী  জিনিসটা অনেক ভালো লেগেছে, ধন্যবাদ সেলারকে। ডেলিভারি পেতে প্রায় এক সপ্তাহ সময় লেগেছে। ",5,06 Jan 2024,102
ভালো ছিলো ,5,03 Jun 2024,10
