review_text,rating,date,review_length
"I received my order of Liquid Surf Excell from Daraz, but the packaging was badly damaged, and most of the liquid leaked out and spilled over the parcel. I’m disappointed with the condition it arrived in. Please advise on how to resolve this, thanks ",5,26 Jun 2025,250
প্রোডাক্ট নিয়ে কোন সন্দেহ নেই প্রোডাক্ট একদমই অরজিনাল এবং মার্কেট প্রাইস ৪০০ টাকা এক লিটারের বোতল। তবে প্রোডাক্টটি আমার ফ্রন্ট রোড ওয়াশিং মেশিনের জন্য কিনেছিলাম। কারণ সেলার বলেছিল যে এটি টপ লোট এবং ফ্রন্ট লোড উভয় মেশিনে ব্যবহার করা যাবে। কিন্তু প্রকৃতপক্ষে ফ্রন্ট লোড মেশিনে ব্যবহার করলে অতিরিক্ত ফেনা হয়। যার কারণে মেশিনের অপারেটিং সিস্টেম ব্যাহত হয়। তাই ফ্রন্ট মেশিনে ব্যবহারের জন্য না কেনাই ভালো। ,5,20 Sep 2025,405
onk liquid ber hoe gese packaging valo chilo na ,5,24 Nov 2025,48
"অথেন্টিক প্রোডাক্ট। কোয়ালিটি খুবই ভালো। লোকাল মার্কেট থেকে অনেক কমে পেয়েছি স্পেশাল অফারে। যদিও ৪ টা কবে শেষ করতে পারব জানিনা আমি। বাট ভাল প্রাইসে অরিজিনাল প্রোডাক্ট নিতে পেরে খুব ই খুশি। 

ডেলিভারি ও খুব ফাস্টার ছিল। আর রাইডার খুব ই ভালো। এত ওজন পার্সেল ৪ তলায় এসে দিয়ে গিয়েছে, আমি একটা মিটিং এত ছিলাম। কল ধরতে পারছিলাম না তাই। ",5,15 Jun 2024,328
"আলহামদুলিল্লাহ ভালো লাগলো সেলারের দ্রুত সার্ভিস দেয়ার জন্য। অরিজিনাল ইন্ডিয়ান প্রোডাক্ট,যে কেউ নিঃসন্দেহে নিতে পারেন।।",5,08 Jun 2024,120
good product ,5,02 Nov 2025,13
এত্ত কম দামে শুধু দারাযেই সম্ভব! 🤩🤩🤩 দারুণ!!  সবাই নিতে পারেন 👍😁,5,24 Jun 2024,64
valo,5,24 Jun 2024,4
Received in perfect condition.,5,26 May 2024,30
প্রোডাক্ট মোটামুটি ঠিকঠাকই ছিল। তবে প্যাকেজিং টা বেশি ভাল ছিলনা। একটা কার্টুনের মধ্যে দিলে ভালো হতো। প্যাকেজিংয়ের কারণে একটা বোতল কিছু লিকুইড পড়ে গেছে।  ,4,23 Jan 2026,155
প্রোডাক্ট ভালোই দিয়েছে কিন্তু একটির মুখ থেকে অনেক টেলিকুইড বের হয়ে গেছে সেলার যদি আরেকটু সতর্ক হয় তাহলে আরো ভালো হয় ,5,23 Dec 2024,120
ধন্যবাদ ইউনিলিভার বাংলাদেশ যেটা চেয়েছি সেই প্রোডাক্টটা ডেলিভারি দেয়ার জন্য। দ্বিতীয়বার আবার অর্ডার করে দিয়েছি। ,5,19 Feb 2025,115
"smell ta onk nice,  parcel pura smell a vore gese, good product khub shundor kore parcel bubble paper die pack kore dieche seller ",5,24 Nov 2025,130
"Good product with packaging. Also have enough expiration dates. Recomended. 
Thank you for delivering timely. ",5,17 Sep 2024,110
কিছুই বলবো না দেখেন কতগুলা কিনেছি ভালো দেখেই তো কিনলাম এটা ফ্লেভারটা অনেক ভালো তো তেমন একটা নিয়েছি এরপর বাকিগুলো নিলাম আপনারাও নিতে পারেন। ডেলিভারি ম্যান এবং দুজনেই তাদের কাজকে খুবই প্রাধান্য দিয়ে থাকে ধন্যবাদ ,5,10 Sep 2025,212
satisfied with fast delivery and the products are the same as advertised. recommendable to others to buy. ,5,23 Apr 2025,106
"valo na,age anoak bar nichi valo e chilo but ai noton ta anoak patla, r use korar age e fena chilo,dekhe mone hoy kew liquid shoriye pani vore diche. ",1,11 Feb 2025,150
সবই ঠিক আছে কিন্তু প্যাকেজিং টা ভালো হওয়া উচিত ছিল। বোতল উল্টা পাল্টা করে দেওয়ার জন্য লিকুইড পড়ে গেছে প্যাকেটের ভিতর।  ,5,18 Jul 2025,122
ক্যাপটা একটু ভাল করে সিল করে দিবেন র্যাপিং পলি বা স্কচটেপ দিয়ে তা নাহলে লিক করে। প্রোডাক্ট ভাল মাশাল্লাহ। ডিসকাউন্টে অনেক সুলভে পেয়েছি 🥰 ,5,02 Jan 2026,137
খুবই ভালো প্রডাক্ট।২০২৭ পর্যন্ত মেয়াদ আছে।তা ছাড়া দোকান থেকে নিলে ৪০০ টাকার কমে পাওয়া যায়না।এখন মাত্র ২৪৮ টাকায় পেলাম। ,5,3 weeks ago,119
"অনেক অল্প মূল্যে , ৪০০ টাকা মূল্যমানের পণ্য ২০০ টাকায় পেয়েছি। কোয়ালিটি খুব ই ভালো। আগের বার ও নিয়েছিলাম, ৩-৪ মাস ধরে ব্যবহার করছি।  ",5,1 week ago,136
আলহামদুলিল্লাহ ভালো ভাবে হাতে পেয়েছি। বাজারের থেকে অনেক কম দামে কিনতে পেরেছি। প্রোডাক্ট এর মেয়াদ ২০২৬ সাল পর্যন্ত। ধন্যবাদ আপনাদের। ,5,16 Feb 2025,134
কতবার যে নিলাম এই প্রোডাক্ট হিসেব নেই।  অনেক ভালো কাপড় ধোবার জন্য।  নিশ্চিন্তে নিতে পারেন যে কেউ। ১০/১০ রেটিং।  ধন্যবাদ।  ,5,29 Oct 2025,122
সেলারকে ধন্যবাদ বোতলের মুখে টেপ লাগিয়ে ডেলিভারি করার জন্য। প্রথম অর্ডার যখন ডেলিভারি পেয়েছিলাম কিছুটা লিকেজ ছিলো টেপ পেছিয়ে না পাঠানোর জন্য। আজকের পার্সেলে কোন লিকেজ ছিলো না।  ,5,17 Jan 2026,176
অনেক ভালো ছিল। পরপর কয়েকবার নিলাম। অনেক অল্পতেই অনেক কাপড় ধোয়া যায়। ৩-৪ মাস ধরে এক বোতল ব্যবহার করছি।  ,5,1 week ago,107
সার্ফ এক্সেল নামটা শুনেই হয়তো ভালো মনে হয় নতুন নিয়েছি পূর্বে ব্যবহার করিনি ব্যবহার করলে পরিপূর্ণ ফিডব্যাক দেওয়া যাবে এখন পর্যন্ত প্যাকেজিং দেখলাম ভালই আছে  ,5,11 Jul 2025,160
"প্যাকেজিং খুব ভালো ছিলো। দাম ও অনেক কম পড়েছে।ডেলিভারি ম্যান খুব ভালো। আপনারা সবাই নিতে পারেন। ধন্যবাদ... দারাজ।।


 ",5,10 Jul 2025,116
"আলহামদুলিল্লাহ!  অনেক সুন্দর ভাবে প্রডাক্ট পেয়েছি খুবই দ্রুত সময়ের মধ্যে। বাজার মূল্যের চেয়ে অনেক সাশ্রয়ী মূল্যে নতুন উৎপাদিত প্রডাক্ট পেয়েছি। 
ধন্যবাদ তাদের সবাইকে যারা এই প্রকৃয়ায় প্রত্যক্ষ এবং পরোক্ষভাবে জড়িত। 💞 ",5,24 Mar 2025,215
যার প্রয়োজন হবে সে  নিতে পারেন। যথেষ্ট মেয়াদ আছে প্রোডাক্ট খুব ভালো এই দামে বাহিরে দোকানে পাওয়া যাবে না 😄 ,5,01 Feb 2025,109
Ami sob somoy tader theke niye thaki ai liquit ta.amar kache valoi laghe.kinto din din jei dam bartache r koyk din pore mone hoy kinai hobe na.parcel er packing ta valo tobe liquit ta botol er mukhe ase thake. ,5,19 Nov 2025,210
Aita kamon holo bolen?2litter liquid order korlam ak bottle a wait thik ache r ak bottle a 200grqmer beshi kom. ,5,13 Apr 2025,112
"All Product r Intact n Authentic.
Nice Packaging.Very Fast Delivery 
Very very Good Seller.100% Recommended.
Thanks Seller N Daraz. ",5,17 Mar 2025,132
Fastest delivery. The product is good for top load washing machine and it has also a nice fragrance. ,5,30 Apr 2025,101
"Using for last 1years... good products.
Nicely delivered and faster service. Good for clothing and washing machine. ",5,4 days ago,116
খুব ভালো প্রোডাক্ট এবং খুব কম দামে পেয়েছি যারা কম দামে প্রোডাক্ট কিনতে যাচ্ছেন তার আজ থেকে তারা এই পেজে ফলো করে রাখতে পারেন এই পেজে সকল প্রকারে অফার গুলো দিয়ে থাকে পেজ থেকে ,5,11 Jan 2025,175
"অফারে রিন ৪০০ গ্রামের টা ৬০ টাকা আর ৮০০ গ্রামেরটা ১১০ টাকা সার্ফ এক্সেল ১ লিটার পেয়েছি ২০০ টাকায় ডেলিভারি চার্জ ছিল ফ্রী সাথে ২০ টাকা ছাড়,ভালই ছিল কিন্তু বেশী দেয় নাই দুটা করে সব আইটেম নিতে পারছি ",5,03 Jan 2026,196
