review_text,rating,date,review_length
"অসাধারণ অসাধারণ অসাধারণ,, এত কম দামে ৮ টা ব্রা পাইলাম, শুকরিয়া, একদম ফিটফাট, সুন্দর হয়েছে, বডির সাথে একদম পারফেক্ট 💞💞💞💞লাভ ইউ দারাজ💞💞💞💞💞 ",5,13 Aug 2024,137
প্রোডাক্ট হাতে পাইছি কিন্তু ছবি দিতে পারলাম না অনেক সুন্দর কেউ চাইলে নিতে পারেন ,5,17 Dec 2024,80
পণ্য গুলো ভালই ছিল। তবে ৩ টা ৩৮ সাইজ দেয়া হইছে আরেকটা ৩৬ সাইজ দেয়া হইছে যদিও ৩৮ লেখা ছিল।  ,4,17 Aug 2024,91
"দাম হিসেবে কোয়ালিটি ভালো আছে।
তবে ডেলিভারি চাজ টা কমানো দরকার  ",5,31 Aug 2024,63
"product khub valo cilo.kapor soft 
tnx daraz ke ",5,22 Aug 2024,48
আলহামদুলিল্লাহ  অনেক ভালো প্রোডাক্ট চাইলে আপনারাও নিতে পারেন অনেক তাড়াতাড়ি ডেলিভারি পেয়েছি ,5,06 Jun 2024,94
"অনেক কমফোর্টেবল।গেঞ্জির কাপড়।দাম অনুযায়ী কোয়ালিটি অনেক ভালো। অসাধারণ। রিকমেন্ডেড।আপনারা চাইলে নিতে পারেন।
শুধু একটা নীল কালারের দিলে আরেকটু ভালো লাগতো।",5,17 May 2024,154
"আমি ১২ পিস নিয়েছি,, প্রথমে একটু ভয় ছিল মনের মধ্যে, কিন্তু প্রোডাক্টগুলো হাতে পাওয়ার পর আমি খুব খুশি,, প্রোডাক্ট গুলা অনেক ভালো,, খুব সফ্ট, আপনারা চাইলে নিতে পারেন,, ডেলিভারি মেন ও খুব ভাল ছিল,,, পাঁচ দিনের মধ্যে ডেলিভারি পেয়েছি,, ধন্যবাদ ধর আজকে এত ভালো প্রোডাক্ট দেওয়ার জন্য",5,15 May 2024,280
ডেলিভারি ম্যান অসুস্থ শরীর নিয়ে প্রোডাক্ট ডেলিভারি দিতে  আসছে  তাকে দেখে ভীষণ কষ্ট লাগছে । পণ্যটি অসাধারণ  নিশ্চিন্তে চাইলে সবাই নিতে পারেন । দারাজ এর কাছে  একটু অনুরোধ  ডেলিভারি ম্যান অসুস্থ ছাড়া কালীন ডেলিভারি পারসেল করতে দিবেন না  🙏🙏,5,21 Apr 2024,238
"~ দাম অনুযায়ী  সুন্দর প্রোডাক্ট পেয়েছি "" ডেলিভারি ম্যান অনেক ভালো ছিল ""ছবিতে যেমন দেখেছিলাম  ব্রা গুলো  বাস্তবে আরো ভালো মানের..!! 
~ ধন্যবাদ দারাজ  কে ~♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️",5,02 Apr 2024,175
"সেলার ভাইয়াকে অনেক ধন্যবাদ কথায় ও কাজে মিল রাখার জন্য,প্রত্যেকটা প্রোডাক্ট ই অনেক সুন্দর, ছবির চেয়ে বাস্তবে বেশি সুন্দর, কাপড়ের ও স্ট্রিচের কোয়ালিটি দামের তুলনায় অনেক ভালো। 
বাজেট ফ্রেন্ডলি অনেক ভালো একটা প্রোডাক্ট, সবাই নিতে পারেন।",5,23 Mar 2024,232
সাইজে ঠিক নেই।৪০ সাইজ লেখা বাট অটা ৪০ না অনেক বড় সাইজ মেক্সিমাম অটা ৪৮/৫০ তো হবেই।,5,09 Apr 2024,82
"কালার যেগুলো পিকচারে দেওয়া ছিল ওগুলা পাই 
নাই এমনি অন্য কালার হলেও  ভালো আছে",5,03 Apr 2024,77
পন্য ভালো। চারটাই পেয়েছি কিন্তু একটা এক সাইজ বড় দিয়েছে।প্যাকিং ভালো করা উচিত ছিল,5,20 Mar 2024,80
"সঠিক পণ্য দেয়ার জন্য ধন্যবাদ 
দাম অনুযায়ী পণ্যের  মান ভালো ❤️❤️",5,29 Apr 2024,63
"awesome ja vebesilm tar ceye o sundor,,dam onujai kpor o valo🥰🥰
seller er behaved o valo cilo",4,22 Feb 2024,93
যে রকম টা দেখেছি তেমন টাই পেয়েছি আপনারা চাইলে নিতে পারেন সেলার ভাই ও খুব ভালো আলহামদুলিল্লাহ ,5,23 Feb 2024,94
alhamdulillah everything is good ,5,30 Apr 2024,33
"very nice product 🥰
thanks daraz and delivery man 😊😊",4,27 Mar 2024,52
থ্যাংক ইউ আপনাদেরকে যেমনটা চাইছি তেমনটাই পাইছি কাপড়গুলা অনেক ভালো উন্নত মানের খুবই ভালো ☺️😊,5,31 Jan 2024,92
"ভালো ছিলো, সবগুলো সাইজ ও ঠিকঠাক ছিলো, আপনারা চাইলে নিতে পারেন ",4,03 Mar 2024,62
খুবই সুন্দর!❤️,5,30 Apr 2024,14
"প্রোডাক্ট গুলো মুটামুটি ভালোই,চাইলে নিতে পারেন।
",4,17 Mar 2024,48
"good 
",5,17 Apr 2024,6
alhamdulillah onk valo product🥰🥰,5,19 Mar 2024,32
vlo chilo😍size thik motoi diche chaile nite paren sobai,5,22 Feb 2024,55
"প্রোডাক্ট ভাল,, তবে কালারগুলো পছন্দ হয় নাই",4,29 Feb 2024,42
কোয়ালিটি ভালো। আগে একবার নিছিলাম ভালো পেয়েছিলাম তাই দ্বিতীয় বার নিলাম। তবে প্যাকেজিং টা আরো ভালো হতে পারতো। ধন্যবাদ  ,5,10 Dec 2024,117
"Bra er quality price onujai onek valo. Ami 8 price order korsi. Onek comfortable bra gulo ,keu chaile nite paren . ",5,25 Nov 2024,115
এগুলো কি মানুষের কাজ অর্ডার দিলাম আমি কি আর দিল কি প্রিন্ট আর গেঞ্জির কাপড়ের না দিয়ে সুতি এক কালারের সব দিয়ে দিলো একদম ভালো না কেউ নিবেন না  ,5,29 Jun 2025,144
"ভালোই,  জয়েন্ট গুলায় সিলাই করে নিলে মনে হয় না সিলি ছুটবে,  আমি এক বছর আগে নিয়ে ছি সেগুলাও এর থেকে ভালো ছিলো অনপক দিন পরছি এংন আবার নিলাম,  ভালোই সফ্ট আছে নিতে পারেন  ",5,23 Sep 2025,166
আমি অর্ডার করছিলাম ৩ সেট মোট ১২ পিস কিন্তু আমাকে ০৮ দেয়া হয়েছে এমন করে মানুষকে ঠকালে কেমন হবে ভাই। এমনভাবে মানুষদের ঠকালে ব্যবসা চাঙ্গে উঠে যাবে। ,5,09 Feb 2025,148
দাম অনুযায়ী ব্রা গুলা অনেক ভালো। সবগুলা সঠিক সাইজ ছিল। আর কাপড়ের কোয়ালিটিও ভালো। স্যাটিসফাইট আমি।  ,5,01 Oct 2024,102
এক কথায় জঘন্য একটা প্রোডাক্ট এখানে দেয়া আছে এক আমাকে দেয়া হইছে আরেক টাকাটাই নষ্ট টাকা কামাতে কষ্ট হয় কিন্তু আপনারা কি করে বুঝবেন বলা আছে স্টেচবল কিন্তু দিয়েছিন কি রিজেক্ট কাপরের জিনিস ,5,01 Jun 2025,184
অনেক ভালো ২৭৬ টাকা ডেলিভারি চার্জ সহ বেশ ভালো। গেনজির কাপড়টারও কয়ালিটি মোটামুটি ভালোই। কারো বডি সাইজ ৪০ হলে ৩৮ দিয়েন কারন এটা গেন্জি নাহলে লুজ হবে  ,5,24 Aug 2025,148
"ফিতা গুলো একদম চিকন আরেকটু উন্নত করতে হবে, যাদের চল্লিশ সাইজ লাগে তার ৩৮ নিবেন গেঞ্জির কাপড় হওয়াতেই কাপড় বেড়ে যায়। ",5,03 Sep 2025,120
one bra is good with fabric✅ but other three ones are not good very disappointed didn't support the breast 👎👎👎  feels like men's t-shirt fabric used in this bra ,5,02 Mar 2025,161
quality motamoti.. 2 ta aktu soft type chilo Baki 2 ta aktu Kemon Jani.. amnite dam hisebe thik e ase.. ,5,23 Apr 2025,104
"very reasonable and satisfied with the product.  সাইজ ৪০ দিয়েছি, এতো বড় হয়ে যাবে বুঝিনি। নেক্সট টাইম আরও ছোট অর্ডার করবো ইনশাআল্লাহ।  ",5,07 Oct 2024,134
"একই কালারের দুই জোড়া দিয়েছে ডিফারেন্ট কালারের বলার পর। প্যাকেজিং ভালো ছিল না, বাইরে থেকে দেখা যাচ্ছিলো ব্রা গুলো। এমনিতে কাপড় কমফোর্টেবল।  ",4,10 Sep 2025,139
"motamoti valoi silo,kinto delivery man akto o Valo na.bkash e taka payment Kore disi,tarpor aisa aro 10 ta chay.taw akbar vul delivery diye Gase. ",5,24 Oct 2025,146
size 38 e dise but ahob gula eivabe el packet e na diya 2 ta pack e alada kore dite parto packaging valo na ,5,27 Jan 2025,108
"প্রোডাক্ট ভালো কিন্তু আমার একটা ভুল হয়ে গেছিলো,, আমি চারটা অর্ডার দিয়ে দিছিলাম  1-4৷ হাতে পেয়েছি টোটাল ১৬ পিছ 😄😄 আমি ভাবছি প্রত্যেকটায় এক পিস , বুঝতে পারি নাই যে প্রতিটার ভিতরে চার পিস করে,, 😃😃😃😃😃😃😃😃😃 ",4,24 Mar 2025,205
"দাম অনুযায়ী খুব ভালো। 
তবে প্যাকেজিং আরো ভালো করতে হবে , কারণ আমার প্যাকেজিং টা ফেটে গিয়েছিল,এখানে ট্যাপ করা হয়েছে।
 ",5,11 Mar 2025,120
খুবি বাজে এগুলো পরার মতো না যা অর্ডার করেছে তা দেয়নি খুবই নিম্নমানের এগুলো কেউ নিবেন না দেখাই একটা দেয় আরেকটা ফালতু কোথাকার 😈 ,5,29 Jun 2025,128
"ব্রা গুলো আসলেই খুব খুব খুব ভালো 
একদম সফ্ট আর গেঞ্জি কাপড়ের খুব আরাম 
আর আমাকে সুন্দর কালার গুলো দেওয়া হয়েছে তবে ২টা একই রকমের হয়েছে 😅
আপনারা নিতে পারেন  ",5,16 Apr 2025,155
"প্রোডাক্ট গুলো ভালো তবে,এর ক্লিপগুলো উল্টো দিকে তাই লাগানো সমস্যা।সেলারকে অনুরোধ করবো প্রডাক্ট গুলো ভালো করে চেক করে সেল করলে অন্যান্য কাস্টমার যেন বিপদে না পড়ে। ধন্যবাদ ",5,08 Sep 2024,170
size measurement thik na. amr salir amni 34c hoilei hoye jai but aita 34 newar poreo full boobs cover korte pare na Cup er size Choto. tai jara order korte chan real size theke 2 plus kore order diben. amni product ta khub valo ar soft amr sali khub e comfortable feel kortese use kore ,5,05 Apr 2025,286
eto baje ki bolbo ordar delam print er ar delo ki ektao print nai ekdom low quality tarmoddhe hut gula sob ulta side a  ,5,29 Jun 2025,120
"এটা কোন ধরনের প্রিন্ট ভাই কোন জায়গায় ব্যবহার করতে হবে এটাও জানেন না, আপনারা কি মানুষ, এটা কোন ধরনের ফাইজলামি ",5,18 Apr 2025,111
আলহামদুলিল্লাহ কম দামের মধ্যে এতো সুন্দর ব্রা ভাবতে অবাক লাগে। আসল কারণ কিন্তু সেলার ভাই উনি যদি সুন্দর ব্রা গুলো সুন্দর ভাবে না দিতো আমি পেতাম না। সাইজ কারণ সব ঠিকঠাক সবাই নির্দ্বিধায় নিতে পারেন কোন সমস্যা নেই। ধন্যবাদ সেলার ভাই কে ধন্যবাদ ডেলিভারি ম্যানকে ও। ,5,11 Sep 2024,262
bra gula ektu ow Valo na..36 size order dilam but egula 40 body der jonno perfect..tk gulai loss.. erokom low qualityr bra sale na kore dam diye Valo bra sale korlei hoi..shudu shudu customer k hoirani koren faltu😤 ,5,05 Jun 2025,215
অনেক অনেক ধন্যবাদ দারাজকে।আমি অনেক ভয়ে ছিলাম কিন্তু প্রোডাক্ট হাতে পাওয়ার পরে অনেক খুশি। আমি ৮ টা নিয়েছি আবার নিব💔💔💔 ,5,10 Sep 2024,117
"সাইজ দিলাম ৩৮, দিল ৩৬। মেসেজ দিয়েও বললাম যেন সাইজ চেক করে দেয়। রেসপন্স তো মোটেও ভালো না, এমন ভুল ভাল সার্ভিস।  সয় ও নিসে অনেক।  

জিনিস মুটামুটি, বাসায় পড়ার জন্য ঠিক আছে, বাইরের জন্য যথেষ্ট সাপোর্টিভ না। সব চেয়ে বড় কথা এমন ভুল ভাল সাইজ দেয়া মোটেও দায়িত্বের মধ্যে পড়ে না, কাস্টমার টাকা দিয়ে জিনিস নেয়।   ",5,20 Aug 2025,303
"sob kicu thik thak celo,sob gula e thik dcha. size thik aca, seller onk valo. 
thanks to seller & daraz.recommended ",5,27 Oct 2025,116
আজকে পন্য হাতে পেলাম মুটামুটি ভালো কালার গুলা আরেকটু সুন্দর হলে ভালো হতো সবাই চাইলে অর্ডার পারেন 🥰 ,5,22 Oct 2025,99
কাপড় আরামদায়ক। কিন্তু ইলাস্টিক ফিতা আর সেলাইয়ের কোয়ালিটি অত্যন্ত বাজে আর জঘন্য।  ২/৩ বার ইউজ করলেই ছিড়ে যাবে। মনে হচ্ছে মাস্কের রাবার দিয়ে ব্রা এর রাবার বানাইছে। আর এমন সেন্সিটিভ জিনিস পুরো খোলা ভাবে প্যাকেট করেছে। যা একদমই ভালো লাগেনাই ,5,27 Aug 2025,237
"I'm genuinely impressed. This product is fantastic—it exceeded my expectations in every way. The quality is superb, and it's incredibly easy to use. I highly recommend giving it a try! ",5,15 Dec 2025,185
অনেক কমফোর্টেবল ব্রা। এই নিয়ে চারবার অর্ডার করলাম। যারা কমফোর্ট প্রাধান্য দেন নিতে পারেন। গরমে অনেক আরাম পাবেন। ,5,04 Oct 2025,112
"প্যাকেট খুলেই মন ভালো হয়ে গেছে। এই দামে এতো সুন্দর আর ভালো জিনিস পাবো ভাবতেই পারি নি। কাপড়টা খুবই ভালো আর সফ্ট।ডেলিভারির ভাইটা ও ভালো।
thank you Daraz.  ",5,17 Sep 2024,153
অনেকদিন যাবতি দারাস থেকে কেনাকাটা করতেছি বাট কয়েকটা প্রোডাক্ট এমন দিয়েছে যে এই বাটপারের কোন তুলনা হয় না এরপর একটা ছবির সাথে বাস্তবে কোন মিল নাই আমার মনে হয় বস্তির মানুষ এত লো কোয়ালিটির জিনিস পরে না ,5,06 Apr 2025,203
"এইবার নিয়ে তিনবার দারাজ থেকে নিলাম কিন্তু এইবার খুব বাজে ভাবে ঠকলাম,একটা তো ছেঁড়া 3 টার সাইজ মিল নাই ফালতু দারাজ থেকে এইটা আশা করি নাই 💔😡😡😡😡🤬 ",5,23 Mar 2025,144
"এই প্রডাক্ট  গোলা অনেক ভালো  যেমন টা মনে করছি তার থেকেও  ভালো  আলহামদুলিল্লাহ  আমার স্ত্রী  অনেক খুশি  এগোলা পেয়ে,,,,  
 ",5,20 Oct 2025,121
"Aita totally genji kapor+soft comfortable price hisabe keu thokben na 
trust kore sobai nite paren ame kono review dei na but ame kesu kina kata korle online ame totally sob kene review dekhe kine so amr review dekhe keu order dile valo lagbe  ",5,18 Nov 2024,244
"2 tar kapor valoi r 2 tar moddho akta beshi patla r ekta ektu kom patla.
.Ekdom kharap na valoi ache ",5,19 Nov 2025,101
