review_text,rating,date,review_length
"আমাৱ  অনেক  পছন্দ  হইছে  দাৱাজকে   ধন্যবাদ  
আপনাৱাও  নিতে  পাৱেন  আমি  আবাৱো   নিবো  
কাপৱ টাও ভালো",5,07 Jun 2023,100
Jemon pic e dekhsi orokom e paisi . Alhamdulillah valo product ta .,5,21 Apr 2023,67
"ভালোই..কমফোর্টেবল আছে..বাট বডি সাইজ অনুযায়ী কাপ সাইজ একটু বড়..সেলাই ঠিকঠাক..মোটামুটি ভালোই লেগেছে.দেখতেও সুন্দর...ব্যবহার করে দেখি কেমন লাগে
Thanks to seller and Daraz💖",3,17 Jul 2023,168
একদম বাজে! ছিড়া মাল দিছে ! ৩ টা অর্ডার দিছি ২ টা ছিড়া ! বাজে সেলার একদম ! যেগুলো কালার বলছি সেগুলো তো দিছেই না ! উল্টো ছিড়া জিনিস দিছে ,5,20 Oct 2024,138
"পণ্য হাতে পেয়েছি। যেমন অর্ডার করেছি, তেমনই
পেয়েছি। রংও ঠিক আছে। ধন্যবাদ সবাইকে 💙",5,19 Jul 2023,80
প্রথমে নিসি লাম তখন ভালো দিসে। পড়ের টা চাইসী যেটা সেটা পাই নাই । কালার ও মিল নাই।,5,27 Aug 2023,82
লেখা আছে সাদা কালার পাইছি লাল কালার এটা কেমন কথা,5,21 May 2022,48
good quality. ,5,17 Apr 2022,14
onk vlo chilo.nite caile nite paren,4,20 Sep 2023,35
কালার টা ভালো।আপনারাও  নিতে পারেন,5,22 Jun 2023,33
Valo chelo jaita bolsi oitai dese,5,27 Aug 2023,33
"আলহামদুলিল্লাহ ভালো প্রোডাক্ট হাতে পেলাম 
সবাই নিতে পারেন ",5,18 Apr 2022,58
thanks ,5,24 Sep 2023,7
মোটামুটি ভালো আছে,5,29 Aug 2023,17
আবার নিতে চাচ্ছি গুড কোয়ালিটি ,5,24 Oct 2024,31
Quality Good 👍👍👍 ,5,26 Sep 2024,17
🥰🥰অনেক সুন্দর  ,5,1 week ago,15
কোয়ালিটি এভকরেজ ,5,27 May 2025,16
Good  ,5,10 Oct 2024,6
good ,5,31 Oct 2024,5
not good ,5,19 Oct 2024,9
valo ,5,21 Mar 2025,5
মোটামুটি ,5,11 Sep 2024,9
Thanks Daraz,5,16 Nov 2022,12
কি লিখবো জানতো আমার অনেক খুসি,5,23 May 2024,29
"It's okay. 
",4,02 Jun 2024,12
"দাম হিসাবে আসলেই অনেক ভালো,,,কিন্তু আমি চেয়েছিলা ব্লাক আর পারপেল কালার কিন্তু আমাকে দিয়েছে রেড আর পারপেল🙂🙂",5,13 Aug 2023,106
অর্ডার  করলাম Purple  & Black colour কিন্তু পাঠিয়েছে Red & Olive colour. সেলার কে মেসেজে বলে দেয়ার পরও কথা ও কাজের কোন মিল নেই।খুবই হতাশ😓😓😓😓,5,17 Jul 2023,140
"অনলাইনে অর্ডার করতে একটু ভয় ভয় কাজ করে। এই বুঝি টাকাটা জলে গেল। তবে আজ পর্যন্ত ঠকিনি।আশানুরূপ পণ্য। কালার, সাইজ, কোয়ালিটি সবকিছু দামের সাথে সামঞ্জস্য। কিন্তু এবার ভেলিভারি দেরিতে পেয়েছি।
 যারা বলেন দারাজ ঠকায়, তাদের জন্য একটা পরামর্শ, পণ্য অর্ডার করার আগে রিভিউ গুলো একটু কষ্ট করে চেকআউট করে নিবেন। আশা করি ঠকবেন না। সব সেলার ভালো পণ্য দেয় না, তাই নিজে আগে থেকেই যাচাই করা উচিত। 
ধন্যবাদ সবাইকে!!",5,06 Jul 2023,402
Bollam purple 🟣 color ase kina...??boncn ase....to Akn ata kii color diln....black diln kno...??💔💔,1,19 Jul 2023,98
মোটামুটি ভালো ছিল। দাম অনুযায়ী ঠিকই আছে। সেলাই অনেক ভালো। আপনারা নিতে পারেন। ডেলিভারি টাইম মতো পেয়েছি। ডেলিভারি  ম্যানের ব্যবহার ও ভালো ছিল। সেলারের  সাথে আমি কথা বলি নাই ডাইরেক্ট পণ্য অর্ডার করেছি। তাদের চয়েজ মত আমাকে দুইটা কালার দিয়েছে। কালার 2 টা আমার ভালো লেগেছে। ,5,11 Sep 2023,272
"দাম অনুযায় এর চাইতে বাজে প্রোডাক্ট আর হতেই পারে না 😡😡😡
ফটো দিলাম না ফটো দিতে নিজের লজ্জা করছে 😡",5,18 Jul 2023,96
"delete 
",5,30 Mar 2024,8
Looking so nice. Same as picture. Thank you so much! Recommended.,5,23 Nov 2023,65
"চার কালারের চারটা দিতে বলেছিলাম, ঠিকমতই দিয়েছে। কাপড় মোটামুটি মানের এই দামের ভিতরে যথেষ্ট ভালো।",5,20 Aug 2023,97
"কালার যেটা চেয়েছিলাম সেটা দেয় নি,,,দাম অনুযায়ী ঠিক আছে তবে মাঝ বয়সী দের জন্য প্রযোজ্য হবে না,",5,11 Apr 2023,97
"এতটা সুন্দর তা ভাবিনি।
Thanks to Saler.
আমি আরও নেব

44 Size আছে কি??",5,21 Oct 2023,69
"দাম অনুযায়ী প্রোডাক্ট ভালো ও সুন্দর।
তবে সাইজে একটু গড়মিল আছে।কাপড় টা সফট অনেক।",4,18 Aug 2023,82
Products ta dame onujayi best ... tnx daraz ... shudhu delivery charge ta besi hoia jay,5,10 Jul 2023,87
এটা চাইলাম একটা দিয়ে দিলেন দুইটা তাও আবার যেটা অর্ডার করছি তার সাথে কোন মিল নেই ,5,24 Jul 2023,81
"আপনাদের কাছ থেকে এটা আশা করিনি ,,,
সবই ঠিক আছে কিন্তু কালারটা ভিন্ন দিলেন কেন, 
",5,30 Aug 2023,80
"Thanks daraz and seller to give delivery timely.Its really good products as per price.
",5,23 Jun 2023,87
অনেক ভালো একটি পোডাক্ট। চাইলে সবাই নিতে পারেন। আমি আর ও নিবো ইনশাআল্লাহ ,5,17 Jun 2023,72
খুবই  বাজে কোয়ালিটি।কেউ কিনবেননা। ছিরা ফাটা প্রোডাক্ট পাঠিয়েছে আমাকে,5,25 Jun 2023,70
সেরা  পণ্য ,5,19 Jan 2024,11
"Alhamdulillah..product  hate pelam.
onek valo product..THANKS",4,29 May 2023,61
onk sundor bra gulo..ami 3ta niyeci...sobai nite paren❤️❤️❤️,5,22 Jun 2023,60
"dam onojai. product  onek valo,,,, 
nirdidai sobay nithe paren ",4,02 Sep 2023,63
দাম অনুযায়ী খুব ভালো হয়েছে যেমন চেয়েছি তেমনি পাইছি।,5,25 Sep 2023,51
"যে কালার অডার করা ছিল সেটা দেওয়া হয়নি,সাইজে গরমিল হয়েছে। ",5,19 Jul 2023,57
দাম অনুযায়ী মোটামুটি ভালো আপনারা চাইলে নিতে পারেন ,5,10 Sep 2023,51
"অনেক সুন্দর প্রোডাক্ট, আমার অনেক পছন্দ হয়েছে. ",5,03 Aug 2023,46
"valo product, but jei colour caisi seta pai ni.",5,12 Aug 2023,47
khob valochilo delivery man ta onek valo,5,15 Jul 2023,40
কোয়ালিটি ব্যাটার সবাই নিয়তে পারেন ♥️♥️♥️♥️,5,16 Aug 2023,42
পিকচারে এক দিছে আরেক ব্যবসা বালো বাবে করুন,5,06 Sep 2023,42
খুব সুন্দর একটা প্রোডাক্ট।।নিতে পারেন সবাই।। ,5,21 Aug 2023,45
Good,5,17 Nov 2023,4
এক কথায় অসাধারণ। খুব দ্রুত হাতে পেয়েছি। টাকা অনুযায়ী কোয়ালিটি ভালো। দারাজকে ধন্যবাদ খুব সুন্দর করে প্যাকেট করার জন্য। ডেলিভারি ম্যানের ব্যবহারও খুব ভালো ছিল।,5,28 Mar 2023,161
ধানমন্ডি হকার্স এর ৫০ টাকা পিছ এর প্রোডাক্ট। ডেলিভারি চার্জ তো আমিই দিলাম। তাহলে দাম বেশি নেওয়া হয় কেন। ,2,20 Oct 2022,106
ভালো ,5,11 Nov 2023,5
nice and good all kind services,4,18 Sep 2023,31
ছবিতে যেমন দেখছিলাম তেমন পাইনি,5,19 Aug 2023,30
Nice product.tnx daraz and seller ,5,09 Sep 2023,34
valo ase..  sobai nite paren... ,5,15 Jul 2023,32
Good product ,5,29 Oct 2023,13
comfortable ,5,15 Oct 2023,12
"good, price hisebe.

",4,15 Sep 2023,21
khubi valo. nite paren,5,16 Sep 2023,22
"কালার,,, কাপড় কোনটাই মিল নেই",5,26 Jun 2023,29
প্যাকেজিং খুব খারাপ😡😡😡😡,5,23 Apr 2023,23
বাজে পণ্য কথা কাজে মিল নাই,5,27 Jun 2023,26
মন মতো পেয়েছি,5,26 Sep 2023,14
best,5,27 Sep 2023,4
products gulo onk valo cilo r use kore o santi..next time abr nibo in sha allah,5,24 Aug 2022,79
Nice. thanks. ,4,21 Aug 2023,14
কালার ভিন্ন আসছে!,5,21 Jul 2023,17
kub vlo ,5,14 Jul 2023,8
So good,5,17 Aug 2023,7
"ভালো না
",5,01 Jul 2023,8
তিনটা তিন সাইজের ,5,15 Aug 2023,17
very good,5,05 May 2023,9
durbol,5,12 Jul 2023,6
ভালো,5,11 Aug 2023,4
good ,5,07 Jul 2023,5
good ,5,17 Jun 2023,5
"পন্য ভালো পাইছি 
কিন্তু যে কালার ওয়াডার করেছি সেটা পাইনি
এরকম হলে তো সমস্যা। ",5,08 May 2022,77
okay ,5,09 Aug 2023,5
ভাল,5,16 Apr 2023,3
Dam hisebe perfect ,5,27 Jun 2023,19
মাল তো হাতে পাইছি ভাল কিন্তু কালার জে মনের মত হয় নাই যেটা চেয়েছি সেটা দেয়নি,5,06 Oct 2022,75
"apndare mathay ki problem ace,bar bar 1000 bar Kore bllm, net bra ta black dibn,apnara diln red.amr red proyojon hole to red order kortm taina.customer er demand/tk ki kono value nai apndr kace.btw product quality better.",3,18 Sep 2023,221
প্রোডাক্ট গুলো অনেক সুন্দর ধন্যবাদ দারাজ কে ধন্যবাদ সেলার কে,5,13 Jul 2022,60
সেলার অনেক ভালো সময় মত পেয়েছি আলহামদুলিল্লাহ  অনেক  ভাল,5,01 Aug 2022,55
কালার যা চেয়েছিলাম তা পাইনি। একটার আবার নাম্বারের সিলটা কাটা। বুঝা গেল সেলার honest না।  ,3,18 Jul 2023,89
জিনিস মোটামুটি ভাল কিন্তু প্যাকেজিং একবারে বাজে প্যাকেটের বাইরে থেকে সব কিছু বুঝা যায়,3,23 Apr 2023,85
khub lo quality.. ababe tokay Manush 😡,5,04 Jun 2022,38
বলে এক দেয় আরেক।একদম লো কোয়ালিটি। ,1,05 Nov 2022,34
GOOD products same as picture ,5,10 May 2022,30
Good product. 💙 Recommended ,5,18 Jul 2022,28
Kom.price er moddhe best bra,5,28 Aug 2022,28
it should be more improved as price mentioned ,1,04 May 2025,46
used product send.,1,06 Sep 2022,18
দামে কম মানে ভালো,5,26 Jul 2022,17
bara ta val cilo,5,14 May 2022,16
ভালো চাইলে নিতে পারেন,3,07 Dec 2023,21
Good Quality,5,10 Aug 2022,12
" ঠিক  আছে  
",5,12 May 2022,12
"white colour order dicilam, red colour dice😔",3,15 Jul 2023,44
"সেলার একটা বাজে লোক, যেটা অর্ডার করেছি সেটা না দিয়ে নরমাল একটা কাপড়ের ব্রা দিয়েছে।",1,14 Feb 2024,82
বেশি ভালোনা,3,30 Oct 2023,11
Vai seller Etoi kharap je Uni kom Dam e bra sell dicche valo kotha but price onujai product ta dito tahole valo chilo 2 din use korar agei kaporer kharap obostha ebonh vai 2 din er por e bra Lock er kapor ta chire jay puro tk tai loss. He is not real seller ,1,18 Sep 2023,258
good,2,23 May 2024,4
nice,2,18 Mar 2024,4
I've ordered white color but they provided red one. ,1,17 Jul 2023,52
Poor quality and also not as they showed.,1,04 Oct 2023,41
ভালো ছিল। ,5,26 Jul 2022,10
মোটামুটি ,3,13 Aug 2022,9
সাইজ ওকে,4,20 Aug 2022,8
দুই দিন ব্যবহার করার পর পিছনের অংশ ফিরে গেছে। ,2,09 Aug 2023,46
size thik nai... ekta product chira cilo,2,03 Jun 2023,40
valoi.,5,03 Jul 2022,6
Good ,5,17 Oct 2022,5
nice,5,11 May 2022,4
not good ,1,28 Dec 2023,9
ছিরে যায় অল্প সময়ের মধ্যেই ,2,04 Nov 2023,29
faltu cilo,1,17 Dec 2023,10
খুব ই বাজে ছিল 😠 পড়তে ই পারি নি 😒,1,07 Sep 2023,33
"বাটপার সালা, ৩ order 2 টা কেন দিলেন?",1,24 Aug 2023,36
good,1,30 Nov 2023,4
Ok,2,11 Nov 2023,2
ছবির সাথে কোনো মিল নেই।,1,25 Jul 2023,23
"সাইজ ঠিক নাই,, ",1,07 Oct 2023,15
Cheater,1,14 Jul 2023,7
quality not good,1,19 Aug 2023,16
