review_text,rating,date,review_length
প্রোডাক্টটির দেখে অরজিনাল মনে হলো ধন্যবাদ দারাজ  । কিন্তু ডেলিভারি ম্যান ভালো ছিল না। আমি যেখানকার লোকেশন দিয়েছি ডেলিভারি ম্যান এদিকে আসেই নাই। পার্সেলটি আমার গিয়ে রিসিভ করা লাগছে। বিষয়টা ভালো লাগেনি  ,5,28 Oct 2025,204
packaging was good .. product original mone hoche but sure na .use kore dekhi then abar review korbo  ,5,29 Dec 2025,102
"আমি অনেকদিন ধরে এই প্রোডাক্ট ইউজ করছি। কিন্তু আজকের এই প্রোডাক্টা দুই নম্বর পাইলাম। ভুলেও কেউ এখান থেকে অর্ডার করেন না 

 ",5,3 weeks ago,122
"Product ta sobai nite paren,seller & product onek valo.delivery paichi khub taratari apnaro nite paren.Thanks daraz & seller. ",5,08 Oct 2025,126
আমার হাজবেন্ডের মাথায় আগে চুল কম ছিল পরে এটা নিয়ে সবাই হাসাহাসি করত তারপরে আমি এই প্রোডাক্টটা দ্বারা যে দেখি এবং অনেক ডক্টরের সাজেশনে এটা আমি অর্ডার করি।  মোটামুটি তিনটা ইউজ করতে হয়েছে এখন তাকে দেখতে খুব সুন্দর লাগে। সেলার কে ধন্যবাদ অরিজিনাল প্রোডাক্ট দেওয়ার জন্য।  ,5,14 Oct 2025,271
"আলহামদুলিল্লাহ। এইমাত্র হাতে পেলাম। Delivery man কে 
ধন্যবাদ।
এই প্রথম ব্যবহার করা শুরু করলাম। দেখা যাক কি ফলাফল আসে। ",5,17 Oct 2025,118
alhamdulillah mone hosse products gulo valo peyesi akhon use kore dekhi asha kori valo result pabo. tobe deliverey aktu lete hoyese overall good👍 ,4,15 Dec 2025,146
"প্রোডাক্টটা অনেক ভালো 
ব্যবহার না করলে প্রথমে নকল মনে হতে পারে 
ব্যবহার করার পরে এখন দেখতেছি যে না হয়তোবা আগেরটার সাথে কিছুটা ভিন্নতা আছে কিন্তু প্রোডাক্টটা ভালো 🥰 ",5,19 Dec 2025,165
প্রোডাক্টটা মনে করছিলাম অরজিনাল হবে কিন্তু আসলে অরজিনাল না জলের মতন পাতলা অরজিনাল কোন কোয়ালিটি নাই ,5,21 Dec 2025,100
খুব সুন্দর একটি প্রোডাক্ট আমি ব্যবহার করেছি ভালো ফলাফল পেয়েছি। সেলারকে ধন্যবাদ আপনারা চাইলে নিতে পারেন।  ,5,14 Oct 2025,106
আমার এক বন্ধুর বিয়ে হচ্ছিল না। মাথায় চুল ছিল না বলে। দারাজ থেকে এই প্রোডাক্টে অর্ডার করার পরে তার চুল গজিয়েছে এবং এক সপ্তাহ আগে বিয়ে হল। ধন্যবাদ দারাজ কে। ,5,14 Oct 2025,159
ভাই আমাকে কোনো drop দেয় নাই এখন আমি কি দিয়ে দিবে এটা কি দিয়ে উঠাবে লিকুইড টা। কিন্তু জিনিস একদম অরিজিনাল। কাজ করে ৮ দিন ব্যবহার করলাম। আপনার চাইলে নিতে পারেন। আর সেলার ভাই দয়া করে ড্রপার দিয়ে দিয়েন। ওষুধ  কিনলে ওষুধের সাথে খাওয়ার জিনিস দিয়ে দেয়  তাই সিরামের সাথে ড্রপার দেওয়া উচিত এটা সাধারণ কমন বিষয়।  ,5,18 Dec 2025,308
চুলপড়া কমে যাচ্ছে  এই মিনোক্সিডিল টি ইউজ করে। ব্যাবহার করেমনে হচ্ছে চুল নতুন করে গজাচ্ছে। ,5,09 Oct 2025,90
"Thank you, সেলার ভাই সব কিছু ঠিকঠাক ভাবে যাচাই করে, যত্নসহকারে পাঠানোর জন্য।  ",5,14 Dec 2025,78
"১০০% রিকমেন্ডেড, যে কেউ অর্ডার করতে পারেন এই সেলার থেকে🙂 ",5,05 Jan 2026,57
i❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥 ,5,07 Jan 2026,46
packaging bhalo chilo. But etka Drop dewa Dorkar chilo.  ,5,12 Dec 2025,57
আলহামদুলিল্লাহ প্রোডাক্টটা খুব ভালোভাবে পেয়েছি ,5,08 Jan 2026,48
১ মাস মত হল ব্যবহার করছি। এখনও কোন দৃশ্যমান পরিবর্তন লক্ষ্য করছি না। সেলারের কাছে জানতে চাই কতদিন ব্যবহারে পরিবর্তন আশা করতে পারি? ,4,23 Jan 2026,131
এটা অরিজিনাল মিনোক্সিডিল নয়। আমার ব্যবহৃত অরিজিনাল এর সাথে এর কোন মিল নেই। প্রতারিত হলাম আপনারা কেউ কিনবেন না। অরিজিনাল মিনকসিডিউল হলুদ বর্ণের হয় কিন্তু এটা হয় না কারণ এটা নকল এতে মিনুসিডিল নেই। সেলার ভালো নয় অর্ডার করা থেকে বিরত থাকুন। ,1,10 Dec 2025,241
darma roller er quality ta KHUB Bhalo. but Monoxidle er Sathe dropper or Spray nai. abar monoxidle er package sondheho purno!! ,5,01 Dec 2025,127
"প্রোডাক্টটা আসলে অনেক ভাল ছিল সিলার কে অনেক ধন্যবাদ 
। 
ডার্মাল আর মিনাক্সিডিল একসাথে অর্ডার দিয়েছিলাম 


দুটো একসাথেই পাইছি কিন্তু আমাকে ডপার দেয় নাই 
তাছাড়া অভারল সবকিছু ভালো প্যাকেজিং ও দুর্দান্ত ছিল ",5,19 Oct 2025,206
আজকে হাতে পাইলাম দেখি কি হয় এবং এটার থেকে কেমন ওষুধের গেস কয় আড় মিডা মিডা লাগে..!  ,5,27 Oct 2025,84
"ব্যবহার করতেছি, তবে এখন ও ভালো কিছু দেখলাম না, শেষ হলে আবার জানাবো।  ",5,04 Jan 2026,69
Good Product nite paren soby Ami eita use kori  ,5,14 Nov 2025,48
