review_text,rating,date,review_length
"প্রোডাক্ট ভালো ।ছবিতে যেমন দেখেছি তেমন ই।তবে ডেলিভারি নেয়ার সময় দেখি প্যাকেট এ ছিদ্র। পেমেন্ট আগে করা ছিল তাই হয়তো প্রোডাক্ট কি আছে ভেতরে চেক করেছে কেউ একজন।দরজার দৃষ্টি আকর্ষণ করছি।এসব ভালোভাবে চেক করবেন।বিষয়টি খুব বাজে লাগলো।সামনে তো আর প্রি পেমেন্ট এ প্রোডাক্ট অর্ডার করবো না ।
আর সেলার কে বলছি শুধু পলিথিন এ মুড়িয়ে এসব প্রোডাক্ট দেয় ?? প্যাকেজিং আরো ভালো করেন।",5,24 Mar 2024,371
valoi valoi valoi valoi valoi valoi valoi valoi valoi valoi valoi valoi valoi valoi valoi valoi valoi valoi valoi valoi valoi valoi valoi valoi valoi valoi valoi valoi  ,5,24 Dec 2025,169
"দাম অনুযায়ী প্রোডাক্ট ভালো,
হাতে পেয়েছিও দ্রুত",5,15 Oct 2023,48
"দেখতে ঠিক আছে, কিন্তু ফিনিশিং ভালো ছিলো না। 
সেলাই কোয়ালিটি টা ভালো না। দাম অনুযায়ী ঠিক আছে ",5,24 Nov 2024,92
"good salary, good product, delivery man good & Thanks daraz",5,28 May 2023,59
"Total 3 ta niyechi quality besh valo 😊
Delivery o fast hoyeche. 
Everything is good.   ",5,19 Nov 2024,87
"Green ta bhaloi ase; blue ta not as good as the green one. Overall, not bad.

size perfect. ",5,28 Aug 2024,92
Eta motamuti thik chilo but color jeta dekhano hoyeche oitar sathe mil nai kono. ,5,25 May 2025,81
"Quality অনেক ভালো,,এতো ভালো পাবো আশা করি নাই,,,ভালোই আছে খারাপ না,,,নেওয়া যায়  ",5,11 Dec 2025,81
"অনেক ভালো। যেরকম দেখছি সে রকম পাইছি 
তবে সেল মানে ব্যবহার অনেক খারাপ ছিল  ",5,18 Apr 2025,74
কাপড়টা খসখসে ছিলো।অনেকে  আরামদায়ক লাগেনি আমার কাছে। পিছনে স্ট্রিপস্ গুলো ভালো ছিল। আমার কাছে শক্ত লেগেছে। ওভারওল ভালো লাগেনি আমার। ,5,10 Apr 2023,131
they didn't give me same size . It's big size. ,5,21 Mar 2025,47
Top notch product. khub e pochondo hoyeche ,5,28 Aug 2025,43
"ভালই 
চাইলে নিতে পারেন
আশা করি ঠকবেন না  ",5,15 Dec 2025,41
"২ টা দিছি, একটা ভালো, আরেকটা নরমাল ",5,24 Nov 2025,35
not bad ,5,27 Jul 2025,8
good  ,5,25 Apr 2025,6
"আলহামদুলিল্লাহ দেখতে যেমন পেয়েছিও ঠিক তেমন গুনগত মান ১০০% এ ১০০%. 
কথা কাজের মিল একই।।
অসংখ্য ধন্যবাদ সেলার ভাই কে যে তিনটি কালার চেয়েছি তাই দিয়েন।।ধন্যবাদ ভাই।।",5,28 Sep 2023,161
"আলহামদুলিল্লাহ ভালো, কাপড়টাও ভালো 
সবাই নিতে পারেন সাইজ একদম পারফেক্ট 😍😍😍💖💖💖💖💖💖💖💖😍😍😍😍",5,22 Aug 2023,85
"ফালতু দোকানদার,  ভুল সাাইজ দিয়েছে। পিক এর কালার এর সাথে কোন মিল নেই। কোয়ালিটি তেমন ভালো না, একটু ধোয়া দিলে এটা নসটো হয়ে যাবে। 
এই দোকান থেকে কিছু কেনার আগে চিন্তা ভাবনা কইরেন। আমার ৪০০ টাকা পানিতে গেছে।",1,10 Apr 2022,202
Product and quality was good ..They have to focus on their packing system..My wife was satisfied.,4,29 Apr 2023,97
"আনেক সুন্দর।  আর হাই কলেটি
",3,30 May 2024,27
সত্যি খুব ভালো আপনারা নিতে পারেন 😊😊,5,08 Apr 2022,35
আমি ৫টি ওর্ডার করেছি ৫টি পেয়েছি।ব্রা এর মান অনেক ভালো।ওনেক মজবুত আর কাপড় খুবই তুলতুলে।পড়ে অনেক আরামদায়ক।শাড়ি এর সাথে পড়ার জন্য বেস্ট।প্যাকিং অনেক সুন্দর ছিল।,5,01 Jan 2022,157
 সেলার ভাইকে অসংখ্য ধন্যবাদ। প্রোডাক্ট ভালো চাইলে আপনারা নিতে পারেন ❤️,5,29 Jul 2023,70
যে কালার চেয়েছি সেই কালারই পাইছি ধন্যবাদ চেলার কে ও দারাজ কে,4,24 Jun 2023,61
 Very good😫😍,4,21 Apr 2024,12
Yess jmn ta cheye se tamon e pailam . Aibar er tai kajer finishing so good cilo . Size o thik ase . Sov kisu mon moto thnq saler k ❤️,5,14 Sep 2022,133
একটার ফিতা ছিঁড়া। কিন্তু কোয়ালিটি ভালো। তাই আর ফেরত দিচ্ছি না। আশা করবো পরবর্তীতে আরো ভালো কোয়ালিটি maintain করবেন। ,4,16 Oct 2022,116
Very good product ,5,29 Sep 2023,18
খুব ভাল এবং সেলার অনেক ভদ্র ,5,07 Aug 2023,28
onek valo quality ,5,14 Jun 2023,18
eta khub valo,5,02 Mar 2024,13
"খারাপ না,,,, মোটামুটি ভালোই লেগেছে। ",4,06 Jul 2022,36
