review_text,rating,date,review_length
I found those products with defects.  not wesrsble,1,21 Aug 2023,50
"ছোট বাচ্চাদের,  বড়দের কেউ নিবেন না ভুলেও",1,27 Sep 2023,40
This is not the size I have ordered.very upset ,1,24 Sep 2023,47
Too much short like baby girl dress. ,1,08 Aug 2023,37
short product,1,16 Nov 2023,13
very poor quality ,1,14 Nov 2023,18
বাটপার দারাজ,1,10 Nov 2023,12
not bad,2,29 Oct 2023,7
valo product,1,08 Oct 2023,12
অনেক ছোট👎,2,09 Aug 2023,9
bad ever,1,03 Jun 2023,8
