review_text,rating,date,review_length
সেলার খুবই ভালো চারটা দেওয়ার কথা ছিল কিন্তু আমাকে  ছয় পিস  দিছে। ধন্যবাদ 🥰🥰,5,06 Mar 2024,77
"Bhai Shera quality apnara shobai nite paren worth for money 
",5,25 Jun 2024,61
"good product🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰😞😞😞😞😞😞😞😞😞😞😞😞 ",5,30 Apr 2025,59
"৪ টা দেওয়ার কথা পেয়েছি ২ টা!🤬🤬 সর্বমোট ডেলিভারি চার্জ সহ ১৮৬ টাকা! অতচ আমাদের এদিকে এগুলো ২ টার দাম ৪০ টাকা!
এমন গু*মা*রা খেতে চাইলে সবাই অর্ডার করুন 🤬🤬
বাপটপারি করলি আমার সাথে এর জবাব একদিন তোকে দিতে হবে মনে রাখিস 🫵🏻🤬🤬 ",5,21 Jul 2025,220
যেরকম ভেবেছিলাম সেরকম না। সাধারণত দোকানে যে রকম পাওয়া যায় তেমনি শুধু বেশি টাকা দিয়ে অর্ডার করা হলো জাস্ট লোগোটাই জাস্ট আছে এর থেকে বেশি কিছু না।  ,5,17 Oct 2025,149
চেয়েছিলাম ১০ জোরা পেয়োছি ১৪ জোরা পন্যটি খুবই ভালো চাইলে আপনারাও অডার করতে পারেন ফিংগারটা ওনেক ইসমুথ গেম খেলে খুবই মজা পেলাম ,5,03 Dec 2025,124
"চার পিসের দুইটা অর্ডার করেছিলাম। ৮ টা হয়ার কথা,পেলাম ৬ টা। ২ টা কম। ইনবক্সে বলছিলাম একটু বেশী করে দিতে,সেলার মনে হয় রাগ করে যেটা আমার প্রাপ্য সেটাই দেয় নাই। খারাপ অভিজ্ঞতা!আনবক্সিং ভিডিও দিয়েছি। ",1,21 Nov 2024,195
ফিঙ্গার স্লিপগুলো নরমাল যে ফিগারগুলো আছে ওইগুলোর মত এমনকি এটা লোগো থাকেনা উঠে যায়।  ২০ টাকার গুলোর মতো এটা শুধু দামটা একটু বেশি।   ,5,4 weeks ago,132
পণ্যটি ভালো সবাই নিতে পারেন অনেক দ্রুত পণ্যটি হাতে পেয়েছি ডেলিভারি ম্যান এর ব্যবহার টাও অনেক ভালো  ,5,09 Mar 2025,100
vai egola bazare 20taka dia pawa jai but adike 34taka kono logo nai packet oo valo na ,5,26 Oct 2024,86
খুব ভালো একটি জিনিস আপনারা সবাই নিতে পারেন ২ পিস অর্ডার করেছিলাম চার পিস পেয়েছি।  ,5,06 Jul 2025,83
পোডাক্টি খুব ভালো আমার কাছে অনেক ভালো লাগছে আপনারও চাইলে নিতে পারেন ধন্যবাদ ,5,11 Jul 2025,76
"thank you Bhai! it's very good quality , everyone can buy if they want ",5,26 Dec 2025,71
দেখলাম একটা পাইছি আরেক এদের মতো কিছু seller এর জন্য দারাজ এর দুর্নাম  ,5,27 Oct 2024,70
খুবি ভালো যেমন চেয়েছিলাম আর ডেলিভারি বয়ের ব্যবহার ও ভালো ,5,08 Nov 2025,57
Good material ,3,24 Jun 2024,14
"alhamdulillah product ti onik Bhalo only headshot lage
 ",5,03 Jun 2025,56
৬০ টাকা হিসেবে দাম কম শান্ত ক্লাবসের কোয়ালিটি একদম লো ,5,16 Dec 2025,55
this eh if CNN in no NC sec no NC sf ok c can be ,5,01 Jan 2026,49
Good quality but doesn't work on every mobile ,5,21 Oct 2025,46
প্রোডাক্টটি অনেক ভালো এবং কম দামও পাওয়া যাবে ,5,08 Jan 2026,46
very very nice and good product. very nice.  ,5,26 Dec 2025,45
প্রোডাক্ট ভালো তবে ডেলিভারি চার্জ টা বেশি।  ,5,18 Mar 2025,44
সবগুলা অনেক ভালো পেয়েছি নিতে পারো সবাই  ,5,15 Oct 2025,41
অনেক সুন্দর একটা Finger Sleeve পেয়েছি  ,5,25 Oct 2025,40
thank you seller for the fast delivery! ,5,6 days ago,40
ভালো আছে মুটামুটি এখন দেখি কয় দিন টিকে ,5,1 day ago,39
এই finger sleep ভালো অবস্থায় পেয়েছি  ,5,05 Jul 2025,39
onek valo. shobai chaile nite paren ,4,09 Oct 2024,36
good product 👍👍👍👍 ,5,18 Dec 2024,18
good products  ,5,30 Jun 2025,15
It is so good  ,5,10 Feb 2025,15
valo chilo👍 ,5,16 Jun 2025,12
"Price:48 tk(inc delivery charges)
Review: Quality ase motamoti khub ahamori na . price onushare mene neya jay ark but dekhte shundor ase. 2 pair . Pick point theke nisi but khuje paite aktu cos2 hoisilo. after all ok
Recommended! ",3,28 Sep 2024,230
অর্ডার দিয়েছিলাম একটা পাইছি দুইটা 🥰,5,26 Jun 2024,36
"dam hisebe valo 
 ",5,28 Jul 2024,18
"কাপোড় টা একটু নরমাল বাট ভালো আছে
সবাই নিতে পারেন ",2,30 Apr 2024,49
This is a good product. You can cut vegetables by wearing this product on your fingers. Then there will be no harm to your fingers. so l really like this product ,5,05 Jan 2026,162
"এই অর্ডারটি আমি বাতিল করে দিয়েছি ,আমি এটি আমার হাতে পাইনি তাই কোন ফটো দিতে পারিনি। ধন্যবাদ রিভিউটি দেখার জন্য। ",5,31 Dec 2025,112
ফিঙ্গার টি অনেক ভালো মানের। সবাই অর্ডার করতে পারেন। অনেক স্লিম। ডেলিভারি ম্যান এর ব্যবহার অনেক ভালো ছিল। ,5,28 Jun 2025,105
"Good but sometimes loses screen response touch.  
Also the price is a bit too high. should have been lower. ",4,25 Dec 2024,108
"I really appreciate the extra pieces you included, seller – that was so thoughtful! They're fantastic and truly work as described. I can now easily use my mobile device without removing my gloves, simply by wearing them on the thumb and index finger. A big thanks to the seller. ",5,16 Jun 2025,279
"তেমন  ভালো না 😟
দাম অনুযায়ি প্রডাক মোটামুটি  💔 কেউ নিবেন না এটা বললে কোন কাজ করে না মোবাইল ফোনে গেমিং এর জন্য একদম বাজে  ",5,30 Sep 2025,121
