review_text,rating,date,review_length
কম দামে অনেক ভালো একটি পন্য।কিন্তু ৩ টার মধ্যে একটার সাইজ ছোট দিয়েছে এছাড়া সব কিছুই ঠিক আছে।কাপড় টা নরম আর গরমের জন্য খুবই আরামদায়ক।।,5,09 May 2024,133
"সেলারকে অনেক ধন্যবাদ এই দামে এত ভালো জিনিস 
আর সাথে একটা গিফট দেওয়ার জন্য। 

এই দামে এত ভালো মানের পন্য পেয়ে সত্যিই অনেক ভালো লাগলো। 
Highly recommended this 💞💞",5,09 Apr 2023,160
দাম অনুযায়ী প্রোডাক্ট খুব ভালো ছিলো। এই ৯৯ টাকা প্রাইসে এরকম ৩ পিস ব্রা আসলেই ভালো। তবে হুক গুলা প্লাস্টিকের হলে আরো ভালো হতো। তারপর ও আমি খুশি।  সেলারের ব্যবহার খুব ভালো। ধন্যবাদ দারাজ।,5,08 Apr 2023,186
এইদামে এককথায় অসাধারণ প্রোডাক্ট। কালার কম্বিনেশন ও খুবই ভালো অনেক নরম কাপড়। একদম বেস্ট। ,5,04 Jan 2024,88
দাম অনুযায়ী প্রোডাক্ট গুলো ভালো কিন্তু সাইজগুলো এসেছে এলোমেলো বড় ছোট সাইজের আমি কিন্তু সবগুলো এক্স সাইজের অর্ডার করেছিলাম তার মধ্যে একটি মুখ ছুটানো ,5,06 Jan 2026,150
154 tk 3 pcs Price Hiasabe quality tik acha.. aktu patla kintu soft.. sobar review dakhe niya chilam asola product ta vlo  ,5,19 Nov 2025,123
আমি অর্ডার করছি একটি আমাকে দিয়েছে অন্যগুলা এগুলা একদম ভালো নয় কাপড় গুলো একদম খারাপ.       ... ,5,01 Dec 2025,97
"প্রোডাক্ট আলহামদুলিল্লাহ,, কিন্তু প্যাকিং টা আরও ভালো করতে হবে",4,08 Apr 2023,62
karap na cola kono rokom.... but kapor ta aro aktue valo dila parto jay hok tnx to all❤️❤️❤️❤️ ,5,20 Oct 2024,95
কম দাম অনুযায়ী প্রোডাক্টগুলো ভালো। কাপড়ের কোয়ালিটি ভালো। দারাজ ও সেলারকে অসংখ্য ধন্যবাদ। ,5,25 Nov 2024,89
size 38 order kore Silam but paise 40 size ... no problem ata thik thak lagse ,5,10 Nov 2025,78
onk valo,5,08 Apr 2023,8
dam onujayi thik ache eto valo o na ofo kharap o na  ,5,30 Dec 2025,53
dam onujayi thik ache eto valo o na ekto kharap o na ,5,30 Dec 2025,53
ki vai amra to taka diye ponno kini tahole ai obosta know?naKi amader takar mullo nei apnader kache😡😡😡🤬🤬🤬,5,17 May 2023,105
"দাম অনুযায়ী কোয়ালিটি মেনে নেয়া যায়। তবে আমাকে দুটা সঠিক সাইজ দিলেও একটি ছোট সাইজ দিয়েছে যা গ্রহনযোগ্য নয়। আর প্যাকেজিং টা খুব খারাপ ছিল,বাইরে থেকে সব বোঝা যাচ্ছিল।",4,15 May 2023,163
"জিনিস দাম অনুযায়ী ভালো খারাপ না,কিন্তু দারাজের উচিৎ ছিলো প্যাকেজিংটা আরেকটু ভালো করার,কারন মেয়েদের পার্সনাল জিনিস বিশেষ করে ব্রা জাতীয় জিনিস ভালো করে প্যাকেজ করা,এমন ভাবে প্যাকেট করেছেন যে প্যাকেটের বাহির থেকে সবি দেখা যাচ্ছে বোঝাও যাচ্ছে,এগুলা ত ঠিক না তাইনা,আমি পুরুষ বলে রিসিভ করতে পেরেছি,মেয়ে মানুষ হলে রিসিভ করতে লজ্জাবোধ করত,সো আপনারা এভাবে আর কোন মেয়ের জিনিস পার্সেল করেননা",5,06 Aug 2023,380
color machine hoy nai sudu pink ta machine hoyeche Ami cheye chilam red Black and gra color amk same color deya hoy nai pick er Sathe machine nei kintu product vlo asa Kori samner theke nile color same color diben 🥰,5,21 Jun 2023,215
"onk onkk onkk sundor
soft kapor just size thik moto nileye perfect 🧡
inshallah drkr hoiley r o nibo tnq seller vaiya k r daraz k... and 3 ta colour e onk sundor silo",5,01 Aug 2023,165
"আপনাদের ব্রা বা  ও অন্যান্য পণ্য খুব ভালো, কাপর গুলা নরম সপ্ট ও স্টিজ, 
আমি যে সাইজ চেয়েছিলাম, সেই সাইজ ও ভালো কালার দেয়ার জন্য, আরো ভালো হতো যদি ৬ কালার হতো,
 কমদামে মুটামুটি ভালো, ধন্যবাদ দারাজ ও দারাজের ডেলিভারি ম্যানদেরকে, ভালো ভাবে আমাদের পন্য সামগ্রি পৌঁছে দেয়ার জন্য,,",5,22 Jun 2023,275
"ভালোই আছে নিতে পারেন ,,কিন্তু একটা কাজ ভুল করে তিন টা তিন কালারের দেয়না ,,,এক বা দুই কালারের দেয়,,,যেমন আমাকে দিছে,,,",5,23 Jul 2023,117
সত্তিই অসাধারন।কাপড়গুলো অনেক সফ্ট আরাম আছে পড়তে। ,5,16 Dec 2025,49
